-9.02747	-2.55274
-1.06038	13.9698
10.5593	0.116452
1.17102	-2.30717
-10.4204	-29.2053
-31.9815	-3.85615
-2.99736	-10.6246
-9.3056	-7.50672
-5.15641	-3.29108
-6.10466	0.127161
0.955893	0.448304
-0.0209552	-8.5548
-3.79535	-14.8271
-9.03702	-5.86845
0.663279	-9.77501
-7.3732	-4.15691
-3.15439	-4.4849
-8.9608	-0.543739
4.29713	2.99055
10.2947	-0.13808
2.3973	-21.6609
-22.6707	-9.0403
-7.33301	-0.739433
-2.47799	-13.0121
-10.8871	0.647077
-3.72483	-5.29282
-3.03504	-6.16194
-6.91043	-11.6341
-13.4928	-12.2431
-10.6191	-9.19673
-10.0787	-2.4029
-3.59795	-18.7714
-13.879	2.64938
1.28221	-13.5646
-13.2373	6.08436
2.63303	-6.13044
-6.37073	-6.72658
-6.13302	-8.64687
-6.64886	-3.34289
-4.28344	-16.5708
-17.7557	-1.4698
-7.40517	-15.5168
-5.68302	-4.25329
3.48224	0.821856
-3.37019	-12.7632
-22.0273	-18.2612
-16.1237	-2.62698
6.3313	-6.84796
-0.885032	-6.88629
-6.79859	-7.25771
-18.7811	14.467
14.7639	-1.59419
-1.7538	-9.53158
-9.50977	-14.0517
-9.44063	-3.20666
-5.92687	-14.6926
-12.4009	-13.7896
-9.77005	-1.15001
-0.489034	2.10493
-0.338343	-1.65164
-0.0475824	-17.572
-21.095	-17.0138
-16.8799	-2.31547
5.94929	-1.57026
-7.02816	2.10276
0.143821	-5.64545
-6.18644	-5.39035
-6.70296	-12.0406
-13.4982	-16.6425
-16.3224	-20.3875
-20.4326	-0.234671
-0.411327	-9.67518
-12.7007	-4.05361
-5.47954	-12.3536
-14.0134	4.91682
0.696392	-8.98467
-11.3531	-6.65108
-6.59043	-11.3107
-11.8452	-4.5405
-4.469	-20.6828
-20.7271	-9.96939
-17.4081	-10.4693
-7.5505	-13.2152
-17.7116	-7.59898
-9.29578	-11.5684
-22.0131	-7.18442
-11.1779	5.03625
4.55197	-8.9567
-7.69501	-0.362099
-2.41875	-2.82891
2.68257	1.10051
1.92275	-0.120272
-0.457395	-19.4173
-20.9331	-11.3627
-11.1148	1.69042
-7.40051	-15.7838
-20.859	-2.47152
1.85129	-0.978242
-2.4549	-5.14063
-1.86038	-7.6621
-5.62841	-12.619
-15.7161	0.224054
-2.28746	-3.60638
-3.37092	-6.79547
-8.88139	-3.0744
0.649788	10.6529
1.636	-2.81658
1.86248	-5.28601
-7.79835	-24.012
-23.0331	-5.82184
-8.4356	2.4057
1.92304	1.63558
-1.65223	1.23777
-6.32036	-4.21894
-6.09686	-2.55189
-0.237476	-18.463
-17.1524	-13.718
-11.0793	-21.4541
-17.3951	-10.0994
-11.2893	-10.7776
2.65149	-6.60867
-2.87752	-5.29615
-3.3278	-9.91459
-6.20982	2.39296
-1.39269	-23.1885
-11.1876	-4.9978
-9.05993	-10.4052
-6.93242	-27.2451
-23.5443	-11.5052
-11.6074	-2.61531
-4.26309	3.77402
3.10541	-11.9765
-13.3921	-11.5089
-10.27	-11.667
-11.9379	-2.52
-2.57869	-15.8889
-15.2889	-6.44216
-4.52404	-0.973358
-0.190973	-5.34685
-3.98686	-10.1118
-9.27591	-10.3645
-7.95143	-15.4979
-13.3342	-3.89172
0.0493217	-9.81213
-9.09969	-13.3375
-2.08999	-0.929191
-4.1461	-6.0545
-14.5687	-4.96945
-4.20315	-6.61626
-7.31059	-16.6313
-15.4683	-10.1206
-9.7387	-8.72187
-7.30751	-4.9979
-5.96108	-11.3154
-9.2062	4.56756
5.57917	-3.42997
-5.2117	-22.8467
-26.713	-8.02748
-11.4242	-1.67697
-1.33339	-9.58736
-14.0704	-2.26444
5.17449	-1.167
-5.13618	-9.24604
-9.16645	-0.250373
-2.32452	-13.2084
-13.9327	-4.22023
-5.57595	-8.83989
-9.2159	-25.437
-25.6528	-1.88846
-6.76188	3.25948
2.42561	3.38157
7.43055	-4.61989
-0.65402	-5.73798
-3.43141	-13.7218
-12.5389	-12.4961
-14.4355	-5.63107
-8.24902	-9.2595
-10.5146	-10.79
-8.9893	16.5784
16.1964	-10.2547
-10.8255	-12.7208
-20.2707	-1.70947
-2.04466	0.517029
1.23004	-10.2146
-10.5751	0.00904296
0.515889	1.74318
0.58306	-3.69272
-5.11709	-13.4
-12.1574	-17.3081
-17.3202	-13.3255
-10.0162	-7.17075
-8.79066	-24.8308
-22.6608	-0.917031
-2.38932	-7.76222
-11.0117	-0.380422
3.25149	-5.53747
-9.0323	-11.9272
-11.6388	1.1296
1.49232	-6.1226
-6.83723	-21.2734
-20.6026	-4.54997
-8.66321	-1.36026
4.92794	0.231719
1.20192	-8.32543
-7.51247	-13.2584
-19.2777	2.46646
-7.6024	-8.1004
-9.80278	-9.91353
-6.63031	-6.3135
-9.54674	11.4756
-3.98237	-9.4778
0.354412	2.97853
-6.2667	-28.0417
-26.1491	-7.72424
-5.92132	-2.6295
4.098	-4.98249
-3.53856	-2.02988
-4.23189	-3.44616
-3.687	-6.48492
-3.91419	-12.8565
-14.8073	-16.5661
-10.9051	-20.4327
-24.3692	0.587996
0.781488	-10.4992
-6.99463	-5.33986
-8.29087	-10.4304
-10.0884	-5.75401
-3.77454	-15.0498
-12.2673	-8.41566
-9.72546	-9.76156
-5.39353	0.172367
3.54902	-4.83233
-0.92512	-7.78076
-7.84911	-7.96944
-5.11788	-5.79142
-3.09391	-3.16457
-12.4617	-20.3557
-21.3533	-9.01595
-10.9011	4.88405
5.41898	-6.60776
-17.7805	-8.73056
-11.9629	5.87849
0.667616	-5.30627
-2.81068	1.38337
1.16424	-0.44958
0.234566	-7.27608
4.41946	4.00303
-1.09456	-18.7047
-13.663	-4.92726
-3.77945	-1.46565
-5.55255	-15.7055
-19.1459	-5.89949
-2.83806	-7.74842
-6.10512	-11.4215
-9.37184	-5.73543
-3.88929	-12.0717
-11.3734	4.25346
1.55042	-2.78502
-3.21973	-26.2266
-22.5943	-5.90553
-8.45805	-7.84596
-0.489997	6.54705
0.772463	5.4041
-2.5014	-22.3394
-26.384	-9.39447
-6.28462	-6.39128
-6.81017	-1.22573
-5.62048	1.88443
-0.187282	0.323944
-0.323086	-0.654489
-1.59291	5.98565
-2.17036	-13.9388
-12.939	-12.2672
-12.8886	-6.5184
-4.93891	-22.7911
-22.5205	5.97137
6.37141	-7.75038
-8.78904	-5.48339
-5.40538	-2.92509
-2.71752	-8.81821
-9.26058	-10.8246
-10.9757	-2.36209
-2.61201	-21.02
-20.3576	1.36962
-0.684418	-18.2842
-18.9722	3.83626
2.36341	-6.07743
-6.94879	-6.64072
-9.14646	-2.14264
3.70684	-11.3537
-10.2748	-14.9017
-10.1986	-6.62602
-6.44907	-10.1347
-12.438	6.49993
-5.86595	1.77677
-1.87785	-16.8741
-18.1309	1.0176
-7.05274	-10.0106
-9.15621	-13.7583
-16.7626	1.98289
3.47553	0.529654
-3.59212	-7.73892
-6.46441	-11.9213
-10.4979	-14.992
-12.8541	-25.1157
-19.8403	-6.42258
-7.21218	-6.81897
-3.49555	-4.78067
-2.00968	-4.29217
2.37861	-11.4987
-2.79214	-6.34346
-8.07029	-28.4814
-28.7884	-7.55981
-7.75985	-8.6731
-11.3748	-26.0896
-27.1996	-3.99026
-4.36106	-7.62973
-11.8278	-0.000546765
0.448569	-0.407702
-4.99792	-11.9146
-16.5116	-7.40826
-6.33004	-2.48391
-2.22808	-14.3606
-23.1325	-2.88585
-0.72987	2.37459
-3.52958	-10.9068
-10.2867	-8.18457
-11.338	-14.298
-12.6977	-21.3619
-16.5138	-2.32059
1.63717	-16.7711
-14.8783	-4.62127
-4.22858	-26.3093
-28.2752	7.86847
5.81612	-4.578
-4.82022	-9.85307
-8.7288	-12.4045
-12.4736	-8.03212
-8.88691	-13.0327
-11.1364	2.25256
2.16816	-16.6783
-16.7488	4.4494
9.19852	-3.28316
-1.86106	-8.18365
-7.57566	-3.07604
-2.42674	-4.3926
-4.43662	-16.0568
-13.5123	-6.12977
-5.48216	-7.66275
-5.54889	-4.41709
-7.71354	-7.09315
-9.69844	-10.4291
-13.7632	-4.01266
-9.35671	2.67754
3.9415	-10.2042
-6.55079	-13.9543
-3.48551	-0.958346
-7.52425	2.21551
-3.70075	-7.42416
-1.93998	-14.984
-13.3031	-11.9755
-10.6684	-7.31728
-7.22249	-28.3399
-26.9528	1.24076
-2.41859	-6.32943
-6.77489	-5.09671
-6.64667	-0.275594
4.40622	-18.9007
-18.2456	-10.2529
-12.4335	1.19756
-2.69566	-10.8604
-8.43524	0.383841
-0.270362	-1.57349
-3.89453	-2.06435
-17.3795	-9.0673
-11.5247	-13.851
-14.2292	-20.6564
-20.3916	-3.8128
-3.70103	-17.9692
-12.9016	-6.05628
-4.66587	-1.75885
6.04141	-4.98619
-1.24213	-10.7324
-7.04583	-25.0216
-24.9562	-8.77155
-10.582	-9.76805
-6.75778	-5.27881
-6.46912	-4.50096
-0.725198	-0.910345
5.97632	-2.79552
-0.419214	2.2075
-10.3299	-25.7547
-25.6475	-5.42669
-5.94497	-8.52236
-2.65068	-17.8194
-15.0184	-8.98934
-5.6652	-4.6494
-4.42695	3.24801
6.23285	-3.18384
-1.87866	-5.86606
-5.13406	-16.3986
-14.5903	-12.0604
-13.9273	-2.77829
-1.25808	-9.01818
-3.63356	-10.0297
-11.6141	5.3873
4.6907	-1.42403
-3.32277	-9.78172
-11.6069	-21.4059
-21.8406	-7.11403
-4.21468	-0.710152
-2.08434	-1.85384
1.02113	-10.2427
-6.39177	-3.87796
-1.76812	-13.7495
-11.115	-11.3808
-11.1549	-22.0457
-20.1413	-0.224115
-1.66624	-9.17253
-13.1537	2.37211
-0.505053	2.21387
-7.699	-5.11771
-7.42226	-4.68563
-4.70309	-16.2169
-17.3715	-12.9789
-13.0928	-1.36176
2.62754	-4.78775
-1.06589	2.09476
-9.44988	-9.14497
-3.08967	-2.31939
4.43226	-2.67669
1.3575	-28.5788
-26.4664	-10.4645
-11.1043	-3.23762
-8.85377	-0.939637
-5.29912	-4.67075
2.08584	11.8133
6.59232	-6.78083
1.78437	4.80899
-1.56432	-23.8122
-24.2967	-9.18012
-8.28177	-5.18176
-5.51887	-3.79968
1.15059	-2.91888
-6.1595	-0.879665
1.33998	2.25585
-4.43535	3.03538
0.378334	-20.7182
-22.1138	-8.71171
-12.3082	-0.0568325
4.08313	-6.40744
-5.82294	-3.45435
-2.35663	-3.82033
-17.0754	-7.53493
-12.3357	1.76246
0.209855	-0.0339271
-6.91301	-0.340666
-2.8362	-2.04278
-1.25194	1.36139
-2.91637	-5.11097
3.40129	-22.634
-24.3815	-11.7073
-12.1955	5.29987
2.01326	-5.25183
-19.2459	-18.9415
-6.61932	-9.08811
-10.6089	0.231039
-4.37815	-0.204317
-5.24343	-11.3444
-11.7851	-13.285
-14.2662	-9.12125
-10.6787	-10.4643
-11.2971	-10.5047
-10.6489	5.5867
3.73371	3.92972
-2.23887	-9.8961
-8.82409	-14.6606
-17.2236	-5.74052
-1.44116	-0.293485
-1.33889	-6.81643
-0.305748	0.125848
-3.27591	1.08564
4.76229	-8.67648
-10.2078	-4.33891
-11.0309	-9.28264
-9.19412	-16.5888
-18.8452	-7.00916
-4.93469	-5.39221
-7.7394	-6.37702
-4.56944	-3.13347
-2.93449	-7.23638
-8.79588	-7.96148
-8.3469	-9.52599
-7.98526	-13.6104
-9.73643	-7.24381
-4.1153	-19.3319
-13.0972	-5.43032
-2.75322	-13.746
-11.4741	-3.54175
-5.9488	-4.13931
-4.12183	-14.442
-17.0742	4.13287
-1.25279	-11.9795
-9.91901	-8.55265
-10.0352	-12.536
-10.7861	3.97772
5.50796	-0.132156
1.45278	-15.5981
-16.8181	-9.4972
-8.60244	-12.5214
-10.1473	-10.8701
-9.53154	-9.8978
-6.6183	-3.92596
2.66386	4.95151
-1.01202	-10.9988
-2.41425	-3.88231
-5.49317	-31.7071
-28.2185	-5.16212
-1.65268	-4.99011
-10.4838	-2.97575
-0.322999	1.83247
-1.30159	-1.72132
0.3804	5.13777
0.709813	1.61716
-1.97115	-12.1096
-17.5281	-10.2286
-13.7909	-2.2079
-4.96475	-21.1945
-21.4764	-5.97478
-3.43789	0.450298
0.332505	0.760421
-3.79981	-8.95492
-7.40157	-15.3566
-14.2733	-10.3041
-9.4417	-12.769
-12.1091	-14.7285
-17.5373	-1.8382
-3.84421	1.02942
2.68469	-3.34582
-8.7036	-3.46975
-0.768403	-11.7959
-11.1355	-2.34515
-3.36925	-6.68588
-5.53014	-16.0649
-14.0875	-8.84267
-7.71561	-4.3746
-2.11498	3.28522
3.77754	-5.5325
-7.47155	-9.20039
-9.03925	-22.1255
-24.196	-4.29991
-2.99722	-7.07558
-3.95704	-1.77772
-0.445564	-10.676
-8.45402	-6.21881
-5.88226	1.83409
-2.36888	-4.59247
-5.11924	-15.0808
-13.7701	-16.3637
-14.5039	-12.0388
-11.6261	8.79824
2.19527	-9.48687
-11.0139	4.23357
6.34653	-6.75424
-10.5046	-13.1042
-14.2436	-19.5335
-15.4235	-0.688184
-0.551544	-21.9919
-17.5767	-4.66621
-5.21696	-11.2203
-8.52036	-2.04648
-1.57173	-6.10757
-1.35357	-7.46537
-9.40445	-9.76977
-10.4993	-4.20906
-2.5296	-18.4107
-17.987	6.76825
5.038	-4.11985
-1.40452	-12.9734
-8.35051	-7.38097
-11.3069	-9.69619
-9.85348	-18.3708
-14.9805	6.89486
3.9984	-4.81175
4.19995	-2.95595
-6.26589	-6.7595
-5.82403	-11.192
-4.70489	4.08099
-4.49948	-20.4458
-19.9755	-12.9121
-11.5101	7.71455
4.64561	-7.47176
-7.31778	-2.11163
-3.30499	-3.08055
-3.16054	0.250312
-1.26912	8.87147
-0.989924	-21.4746
-22.2847	-13.9807
-12.1123	8.29167
-20.8259	-8.21548
-11.2612	5.06257
3.93822	-4.31612
-5.45326	0.00385522
-0.342971	3.08225
0.922584	-3.84493
-5.16164	1.9658
4.62256	-23.6683
-22.8589	-10.9333
-9.01978	5.72411
6.45207	-6.12908
-9.98969	-6.44652
0.988948	-12.5142
-4.28841	-0.905571
3.35965	-6.66056
-8.57604	-7.89419
-6.01864	-12.9331
-12.5629	-11.6986
-10.7958	-7.36618
-8.12372	-5.48705
-3.20759	-13.3328
-13.0381	3.55344
5.68171	-3.49594
-4.9118	-10.1472
-10.6431	-7.72903
-6.60918	-1.97767
-2.13725	-19.6268
-20.9991	-5.64968
-5.50349	-17.3137
-19.1141	12.2507
10.6347	-16.3065
-16.8101	-10.7731
-13.9748	-15.1054
-15.4635	-7.03385
-8.61486	-13.6044
-11.5995	-9.14492
-3.8469	-1.32459
-0.0460129	3.52629
-2.32247	-19.0577
-16.3607	-19.0978
-19.0073	-21.5876
-23.231	-3.02232
-3.77106	-6.82943
-6.7187	-3.34114
-2.79055	-4.77369
-2.41651	0.853447
6.02864	-5.09635
-9.97341	-8.49018
-11.228	-13.7084
-14.1718	-4.5009
-6.30217	-10.7754
-6.13284	-4.75436
0.348483	7.90792
4.581	-2.49151
-9.85354	-7.66173
2.93152	-17.4645
-13.0669	-15.5431
-19.4199	-6.23272
-2.48056	-18.4891
-14.2347	-7.81451
-3.27291	-4.31586
-1.65219	-0.840005
-6.87099	-14.0855
-15.0095	-16.2255
-16.788	-22.2722
-21.0467	-0.514022
1.02538	-12.1325
-8.55298	-1.80757
-2.08641	2.13735
-2.99759	-10.309
-9.74337	-16.3785
-18.726	-9.41706
-11.9643	-11.6962
-16.144	-3.19262
-0.94431	-7.64209
-5.5282	-2.13495
0.139379	-4.49655
-1.76543	-6.60774
0.892308	-3.12306
-1.19059	-21.4806
-23.7701	-3.42
-4.97686	-4.59252
-1.91638	-10.8574
-21.5486	0.824318
0.105523	-11.5174
-6.49426	-4.16497
-2.46939	3.67666
3.61555	-14.1142
-15.6246	-4.89821
-4.85523	-4.55299
-4.07582	-21.9795
-20.5478	-4.3265
-3.85127	2.28939
1.76684	-2.84404
-3.1072	-10.1109
-10.1645	-10.3341
-11.2543	-15.596
-13.8649	-6.31515
-7.81422	-15.9007
-12.9977	-2.95344
-0.0474625	1.21156
5.05046	-0.489963
5.38226	-3.10092
3.4815	-28.0557
-27.7372	-10.2791
-7.56355	-7.52528
-3.42668	-5.59424
-9.19325	-1.80304
2.06441	1.75418
5.55852	0.01745
-9.2901	-7.66439
-5.94006	-13.7986
-15.223	-14.649
-15.4576	-5.74105
-4.62517	-13.8722
-11.638	-1.63537
-0.791321	-1.13626
4.2767	0.649277
2.12845	-10.7738
-7.95397	-7.29104
-6.18993	-9.75577
-7.87816	-0.15893
-0.53218	-9.87381
-9.4471	-0.0159303
-3.4866	1.70669
1.14468	-0.463567
6.1511	5.76196
0.409145	-23.9215
-23.6815	-17.1466
-13.7781	3.07422
-2.23965	-8.21608
-9.4237	-0.902445
1.13374	1.05079
-1.84408	-5.12824
-7.93257	-12.3828
-11.4416	-14.1657
-13.8131	-23.323
-22.6481	0.0802963
0.600308	-8.42343
-10.4061	2.75382
5.32069	-1.76411
3.28887	-8.10524
-3.73485	-13.3953
-3.82216	-13.8929
-13.439	-1.07118
-5.5568	-4.54053
-6.78269	-23.1868
-21.7795	2.88635
2.01349	-6.79766
-7.72591	4.58082
3.99937	-4.91407
-2.17206	-10.0785
-9.87034	2.54293
3.30661	-10.0159
-10.2557	-18.7683
-12.1367	-8.5817
-6.46257	-4.13437
-2.82108	-2.73958
2.70227	-1.14845
-0.265997	-20.8162
-22.7553	-11.0475
-8.81471	-1.28291
2.65136	-3.97258
-5.04202	-4.90875
0.62088	7.36238
-2.10334	2.48251
-6.46756	3.19408
-0.678232	-21.173
-20.6915	-15.8871
-12.4824	-8.61673
-4.74453	-6.09753
-12.8995	-3.15735
1.05308	-3.97189
-2.33543	-5.54106
-2.42516	0.522442
-1.01289	-22.06
-22.6021	-12.0662
-10.0594	3.53171
4.53281	-4.74144
-6.87091	0.763248
-2.71669	3.81892
3.27482	-5.13514
-17.72	-8.34282
-9.61094	2.68806
6.19157	-1.27624
-4.47306	-1.95949
-0.359544	5.13217
1.44351	2.40862
0.87225	-1.51407
-7.06687	-19.0137
-13.7379	-9.74967
-10.4142	-7.2594
2.17401	-17.3235
-13.9227	-3.49069
3.7278	-6.34287
-7.94906	-10.7623
-14.2165	-5.93805
-6.04627	-19.0903
-15.4952	-10.6153
-7.75001	1.68462
-1.53216	-17.7828
-16.3083	-0.866966
0.230083	4.02681
-0.736247	-1.90787
0.62025	-0.251295
1.82281	-25.5687
-12.2263	-2.0229
-5.60707	-8.13289
-13.3848	-21.1638
-19.5509	2.89721
1.68823	-4.81042
-0.738504	-3.77383
-5.26397	-2.78559
-7.55938	-8.12502
-10.6106	-5.31515
-4.32553	-4.86793
-3.72006	-11.4793
-9.5127	-2.71255
-2.35958	-6.55122
0.528999	-7.64081
-3.7112	-7.04976
-6.10105	-13.0241
-13.2989	-12.1486
-11.0969	-8.08025
-7.7717	-18.8729
-19.8108	-6.11111
-4.30591	-2.71837
4.8365	-7.27606
-5.71521	0.0706434
-3.37305	-14.1745
-16.9699	-14.3912
-3.19337	-3.71017
-2.18786	-9.5911
-20.2554	-2.68666
-7.19351	-7.62675
-4.2162	-11.0105
-10.626	2.03244
0.489857	-9.32259
-6.6139	-6.72415
-7.75101	-9.34968
-7.83687	-15.3928
-16.9359	-5.42708
-5.77444	-14.9613
-14.5918	0.360862
-1.63091	-6.53819
-8.04902	-4.43265
-3.72335	-6.56583
-2.00411	-6.49583
-5.81898	-10.1412
-12.2699	-9.68737
-13.0101	-4.34092
-7.48298	-8.9453
-5.06169	2.13325
6.75147	-27.159
-26.3708	-7.99286
-8.65519	-9.94654
-1.84456	-10.6121
-5.77344	-0.473099
-2.69083	-8.71863
-10.4161	3.00701
2.25511	-1.94593
-3.22141	-13.9116
-14.3466	-0.27346
0.653068	-12.453
-11.3119	-25.7614
-28.0442	4.77923
4.69467	-10.8955
-9.51836	1.41035
-0.0195942	-3.79047
-3.17095	-16.8345
-17.8531	-9.06432
-9.99327	-8.03949
-8.02346	-20.2407
-18.8834	7.15745
4.73137	-0.508942
-0.131356	-8.85349
-5.9837	-10.0703
-12.0028	-10.3541
-10.8105	-8.78613
-8.01334	-1.74887
-0.576305	-22.7608
-22.194	-3.7057
-3.85513	-13.6876
-12.9154	2.34056
5.82369	-15.0785
-12.4211	-9.95984
-10.0493	-11.4681
-12.5026	-3.66439
-4.98336	-18.0187
-18.6462	1.5723
-1.05203	-0.713361
-1.15752	-9.39726
-9.7638	-7.77841
-5.32826	-7.06486
-9.81536	-3.52469
-0.911398	-7.74825
-5.25723	-5.77563
-9.96389	-10.1247
-3.3342	-1.1876
6.37189	-11.9252
-4.40145	-4.07442
0.622357	-12.4118
-13.6239	-5.07279
-6.55752	-4.25308
-4.18429	-25.1871
-21.6787	-6.59978
-11.7659	0.622963
-1.19142	-0.431733
1.34648	-10.7629
-11.3093	-12.7213
